공연시설명,공연장명,좌석수,공연건수,개막편수,상연횟수,총티켓판매수,연도,규모
국립극장,연습실,0,0,0,0,0,2024,좌석 미상
국립극장,문화광장,0,0,0,0,0,2024,좌석 미상
국립극장,해맞이 쉼터 (1F),0,0,0,0,0,2024,좌석 미상
국립극단 [명동],명동예술극장,547,1,0,13,5364,2024,"500~1,000석 미만"
국립중앙박물관 극장 용,국립중앙박물관 극장 용,805,1,0,44,16362,2024,"500~1,000석 미만"
국립국악원,예악당,658,3,3,5,3007,2024,"500~1,000석 미만"
국립국악원,우면당,231,7,6,9,2059,2024,1~300석 미만
국립국악원,풍류사랑방,130,5,4,7,899,2024,1~300석 미만
국립국악원,연희마당,700,0,0,0,0,2024,"500~1,000석 미만"
국립국악원,진악당(폐관),600,0,0,0,0,2024,"500~1,000석 미만"
유니버설아트센터,유니버설아트센터,1052,1,1,23,8102,2024,"1,000~5,000석 미만"
디큐브링크아트센터,디큐브씨어터,1242,1,0,22,18845,2024,"1,000~5,000석 미만"
디큐브링크아트센터,스페이스 신도림(폐관),500,0,0,0,0,2024,"500~1,000석 미만"
샤롯데씨어터,샤롯데씨어터,1230,1,0,22,25317,2024,"1,000~5,000석 미만"
충무아트센터,소극장 블루,225,0,0,0,0,2024,1~300석 미만
충무아트센터,대극장,1250,1,0,22,17793,2024,"1,000~5,000석 미만"
충무아트센터,중극장 블랙,320,1,0,21,4816,2024,300~500석 미만
충무아트센터,컨벤션센터,150,0,0,0,0,2024,1~300석 미만
충무아트센터,예그린스페이스,100,1,1,2,200,2024,1~300석 미만
성남아트센터,콘서트홀,1102,6,5,7,5826,2024,"1,000~5,000석 미만"
성남아트센터,오페라하우스,1804,3,2,7,9455,2024,"1,000~5,000석 미만"
성남아트센터,앙상블씨어터,378,6,5,18,4349,2024,300~500석 미만
성남아트센터,미디어홀,97,0,0,0,0,2024,1~300석 미만
경기아트센터(구. 경기도문화의전당),소극장,502,4,4,11,3222,2024,"500~1,000석 미만"
경기아트센터(구. 경기도문화의전당),대극장,1544,6,6,10,12218,2024,"1,000~5,000석 미만"
경기아트센터(구. 경기도문화의전당),흥겨운 극장(국악당),426,0,0,0,0,2024,300~500석 미만
경기아트센터(구. 경기도문화의전당),컨벤션홀,160,0,0,0,0,2024,1~300석 미만
경기아트센터(구. 경기도문화의전당),행복한대극장(폐관),0,0,0,0,0,2024,좌석 미상
경기아트센터(구. 경기도문화의전당),야외광장,0,0,0,0,0,2024,좌석 미상
안산문화예술의전당,해돋이극장,1573,4,4,9,6175,2024,"1,000~5,000석 미만"
안산문화예술의전당,달맞이극장,716,4,4,5,1343,2024,"500~1,000석 미만"
안산문화예술의전당,별무리극장,140,2,2,2,278,2024,1~300석 미만
안산문화예술의전당,야외공연장,1000,0,0,0,0,2024,"1,000~5,000석 미만"
세종문화회관,세종대극장,3022,3,3,20,54918,2024,"1,000~5,000석 미만"
세종문화회관,세종체임버홀,443,15,15,16,5834,2024,300~500석 미만
세종문화회관,세종M씨어터,609,1,0,17,7910,2024,"500~1,000석 미만"
세종문화회관,세종S씨어터,300,8,7,17,2606,2024,300~500석 미만
세종문화회관,뜨락(야외공간)(폐관),0,0,0,0,0,2024,좌석 미상
세종문화회관,세종예술아카데미(스퀘어홀),94,0,0,0,0,2024,1~300석 미만
세종문화회관,세종예술아카데미(서클홀),50,0,0,0,0,2024,1~300석 미만
세종문화회관,세종예술아카데미(오픈스테이지),100,0,0,0,0,2024,1~300석 미만
강동아트센터,소극장 드림,250,4,3,6,602,2024,1~300석 미만
강동아트센터,대극장 한강,850,3,2,31,11234,2024,"500~1,000석 미만"
강동아트센터,스튜디오#1,100,0,0,0,0,2024,1~300석 미만
강동아트센터,스튜디오#3(폐관),40,0,0,0,0,2024,1~300석 미만
강동아트센터,잔디마당(바람꽃마당)(폐관),2000,0,0,0,0,2024,"1,000~5,000석 미만"
블루스퀘어,신한카드홀 (구. 인터파크홀),1766,1,0,23,28903,2024,"1,000~5,000석 미만"
블루스퀘어,"SOL트래블홀 (구. Mastercard Hall, 구. 아이마켓홀)",1373,4,4,8,10650,2024,"1,000~5,000석 미만"
블루스퀘어,카오스홀,250,0,0,0,0,2024,1~300석 미만
블루스퀘어,NEMO,0,0,0,0,0,2024,좌석 미상
KT&G 상상마당 대치아트홀,KT&G 상상마당 대치아트홀,422,1,1,24,5010,2024,300~500석 미만
대전예술의전당,아트홀,1546,10,10,10,7280,2024,"1,000~5,000석 미만"
대전예술의전당,앙상블홀,643,3,3,8,2210,2024,"500~1,000석 미만"
대전예술의전당,원형극장,850,0,0,0,0,2024,"500~1,000석 미만"
대전예술의전당,연습실 (1F),0,0,0,0,0,2024,좌석 미상
하남문화예술회관,검단홀(대극장),911,2,2,7,3819,2024,"500~1,000석 미만"
하남문화예술회관,아랑홀(소극장),355,2,2,2,575,2024,300~500석 미만
하남문화예술회관,전시장,25,0,0,0,0,2024,1~300석 미만
한전아트센터,한전아트센터,999,1,0,29,4920,2024,"500~1,000석 미만"
부천시민회관,대공연장,1041,4,4,13,5266,2024,"1,000~5,000석 미만"
부천시민회관,소공연장,214,0,0,0,0,2024,1~300석 미만
부천시민회관,부천시립합창단 연습실,0,0,0,0,0,2024,좌석 미상
부천시민회관,부천필하모닉오케스트라 연습실,0,0,0,0,0,2024,좌석 미상
고양아람누리,아람음악당,1449,9,9,9,6532,2024,"1,000~5,000석 미만"
고양아람누리,새라새극장,304,4,4,5,799,2024,300~500석 미만
고양아람누리,아람극장,1887,2,1,7,11630,2024,"1,000~5,000석 미만"
고양아람누리,노루목야외극장,1000,0,0,0,0,2024,"1,000~5,000석 미만"
고양아람누리,갤러리누리,0,0,0,0,0,2024,좌석 미상
부산문화회관,대극장,1417,9,9,9,7915,2024,"1,000~5,000석 미만"
부산문화회관,사랑채극장(소극장),312,1,1,1,219,2024,300~500석 미만
부산문화회관,중극장,783,4,3,17,7710,2024,"500~1,000석 미만"
부산문화회관,챔버홀,410,2,2,2,75,2024,300~500석 미만
코엑스,신한카드 아티움,1004,1,0,22,11214,2024,"1,000~5,000석 미만"
코엑스,아트홀,200,0,0,0,0,2024,1~300석 미만
코엑스,오디토리움,1080,3,3,7,6354,2024,"1,000~5,000석 미만"
코엑스,컨퍼런스룸(남),441,0,0,0,0,2024,300~500석 미만
코엑스,K팝 광장(동문),0,0,0,0,0,2024,좌석 미상
코엑스,D홀,7000,2,2,10,21063,2024,"5,000~10,000석 미만"
코엑스,그랜드볼룸,1800,0,0,0,0,2024,"1,000~5,000석 미만"
코엑스,Hall C,0,0,0,0,0,2024,좌석 미상
대전컨벤션센터 (DCC),컴퍼런스홀,237,0,0,0,0,2023,1~300석 미만
대전컨벤션센터 (DCC),전시홀 (컨벤션홀),0,0,0,0,0,2023,좌석 미상
대전컨벤션센터 (DCC),제2전시장,0,1,1,2,5488,2023,좌석 미상
대전컨벤션센터 (DCC),제1전시장,0,0,0,0,0,2023,좌석 미상
대전컨벤션센터 (DCC),그랜드볼룸 (2F),1500,0,0,0,0,2023,"1,000~5,000석 미만"
세종대학교 대양홀,세종대학교 대양홀,2029,5,5,10,15534,2023,"1,000~5,000석 미만"
봉산문화회관,가온홀,424,2,1,17,4089,2024,300~500석 미만
봉산문화회관,스페이스라온,80,1,1,13,536,2024,1~300석 미만
수성아트피아,대극장 (대공연장),1159,6,6,12,6785,2024,"1,000~5,000석 미만"
수성아트피아,소극장 (소공연장),301,6,6,12,2212,2024,300~500석 미만
예스24 라이브홀 (구. 악스코리아),예스24 라이브홀 (구. 악스코리아),1051,5,5,10,9506,2024,"1,000~5,000석 미만"
부평아트센터,달누리극장,323,1,1,4,418,2024,300~500석 미만
부평아트센터,해누리극장,868,3,3,14,4500,2024,"500~1,000석 미만"
예술의 전당 [광주] (구. 광주문화예술회관),대극장,1722,5,5,7,8552,2024,"1,000~5,000석 미만"
예술의 전당 [광주] (구. 광주문화예술회관),소극장,504,7,7,15,3024,2024,"500~1,000석 미만"
예술의 전당 [광주] (구. 광주문화예술회관),야외공연장,0,0,0,0,0,2024,좌석 미상
제주아트센터,대극장,1184,4,4,10,5617,2024,"1,000~5,000석 미만"
제주아트센터,로비,0,0,0,0,0,2024,좌석 미상
춘천문화예술회관,공연장,940,5,5,15,4681,2024,"500~1,000석 미만"
춘천문화예술회관,로비,0,0,0,0,0,2024,좌석 미상
티오엠씨어터(구. 문화공간필링),1관,335,1,0,23,3208,2024,300~500석 미만
티오엠씨어터(구. 문화공간필링),2관,220,1,0,22,3750,2024,1~300석 미만
티오엠씨어터(구. 문화공간필링),연습실A,0,0,0,0,0,2024,좌석 미상
두산아트센터,Space111,300,1,0,1,93,2024,300~500석 미만
두산아트센터,연강홀,620,1,1,17,5963,2024,"500~1,000석 미만"
두산아트센터,로비,0,0,0,0,0,2024,좌석 미상
청주예술의전당,대공연장,1493,4,4,9,7247,2024,"1,000~5,000석 미만"
청주예술의전당,소공연장,296,0,0,0,0,2024,1~300석 미만
지인시어터(구. 알과핵소극장),지인시어터(구. 알과핵소극장),176,1,0,76,4618,2024,1~300석 미만
5.18기념문화센터,민주홀,802,3,3,22,4454,2024,"500~1,000석 미만"
5.18기념문화센터,대동홀,285,1,1,2,25,2024,1~300석 미만
당진문예의전당,대공연장,1001,5,5,10,4144,2024,"1,000~5,000석 미만"
당진문예의전당,소공연장,300,2,1,5,794,2024,300~500석 미만
당진문예의전당,야외공연장,100,0,0,0,0,2024,1~300석 미만
세종문화예술회관,대공연장,842,4,4,11,4364,2024,"500~1,000석 미만"
세종문화예술회관,야외공연장(조치원),0,0,0,0,0,2024,좌석 미상
세종문화예술회관,전시실,0,0,0,0,0,2024,좌석 미상
전북대학교 삼성문화회관,대공연장,1493,6,5,7,4951,2024,"1,000~5,000석 미만"
전북대학교 삼성문화회관,건지아트홀,224,0,0,0,0,2024,1~300석 미만
부산시민회관,대극장,1606,4,4,12,13922,2024,"1,000~5,000석 미만"
부산시민회관,소극장,385,2,2,4,1047,2024,300~500석 미만
부산시민회관,전시실 (1F),0,0,0,0,0,2024,좌석 미상
부산시민회관,전시실 (2F),0,0,0,0,0,2024,좌석 미상
구미시문화예술회관,대공연장,1183,3,3,8,4257,2024,"1,000~5,000석 미만"
구미시문화예술회관,소공연장,283,0,0,0,0,2024,1~300석 미만
구미시문화예술회관,야외공연장,700,0,0,0,0,2024,"500~1,000석 미만"
대구오페라하우스,대구오페라하우스,1490,2,2,6,6549,2024,"1,000~5,000석 미만"
대구오페라하우스,별관 카메라타,90,0,0,0,0,2024,1~300석 미만
대구오페라하우스,야외광장,0,0,0,0,0,2024,좌석 미상
마포아트센터,아트홀맥,1004,5,4,9,6311,2024,"1,000~5,000석 미만"
마포아트센터,플레이맥,201,1,1,24,2563,2024,1~300석 미만
마포아트센터,스튜디오3,120,0,0,0,0,2024,1~300석 미만
틴틴홀,틴틴홀,244,1,0,54,6087,2024,1~300석 미만
고양어울림누리,별모래극장,366,6,6,17,3210,2024,300~500석 미만
고양어울림누리,꽃메야외극장,500,0,0,0,0,2024,"500~1,000석 미만"
고양어울림누리,어울림극장,1290,3,3,10,4912,2024,"1,000~5,000석 미만"
예스24아트원(구.대학로아트원씨어터),1관,393,1,1,17,3369,2024,300~500석 미만
예스24아트원(구.대학로아트원씨어터),2관,293,1,1,21,2548,2024,1~300석 미만
예스24아트원(구.대학로아트원씨어터),3관,165,1,0,28,1008,2024,1~300석 미만
콘텐츠박스(구. 르메이에르 씨어터),콘텐츠박스(구. 르메이에르 씨어터),196,1,0,55,7391,2024,1~300석 미만
신한카드 SOL페이 스퀘어(구.신한pLay 스퀘어),라이브홀,424,4,3,7,4464,2024,300~500석 미만
신한카드 SOL페이 스퀘어(구.신한pLay 스퀘어),드림홀,296,1,0,35,2623,2024,1~300석 미만
3.15아트센터,대극장,1182,4,4,11,5637,2024,"1,000~5,000석 미만"
3.15아트센터,소극장,485,0,0,0,0,2024,300~500석 미만
3.15아트센터,자유마당,80,0,0,0,0,2024,1~300석 미만
명보아트홀,하람홀,189,0,0,0,0,2024,1~300석 미만
명보아트홀,다온홀 (B1F),318,1,0,3,18,2024,300~500석 미만
명보아트홀,가온홀 (B3F),333,1,0,27,3662,2024,300~500석 미만
명보아트홀,라온홀 (3F),334,0,0,0,0,2024,300~500석 미만
명보아트홀,와일드와일드 전용관,294,2,0,46,4802,2024,1~300석 미만
명보아트홀,페인터즈 전용극장 (3층),334,0,0,0,0,2024,300~500석 미만
KBS홀 [부산],KBS홀 [부산],2847,4,4,7,12286,2024,"1,000~5,000석 미만"
김해문화의전당,누리홀,540,1,1,1,210,2024,"500~1,000석 미만"
김해문화의전당,마루홀,1464,2,2,5,5577,2024,"1,000~5,000석 미만"
김해문화의전당,애두름마당,500,0,0,0,0,2024,"500~1,000석 미만"
대구콘서트하우스,그랜드홀 (대공연장),1284,7,7,7,6250,2024,"1,000~5,000석 미만"
대구콘서트하우스,챔버홀 (소공연장),248,6,6,6,1138,2024,1~300석 미만
대구콘서트하우스,로비 및 야외,660,0,0,0,0,2024,"500~1,000석 미만"
홍익대 대학로 아트센터,대극장,702,1,0,21,6635,2024,"500~1,000석 미만"
홍익대 대학로 아트센터,소극장,150,3,3,6,417,2024,1~300석 미만
유니플렉스,1관(대극장),599,1,0,25,11272,2024,"500~1,000석 미만"
유니플렉스,2관(중극장),269,1,0,20,5183,2024,1~300석 미만
유니플렉스,3관(소극장),181,1,0,27,635,2024,1~300석 미만
예스24 스테이지(구. DCF대명문화공장),1관,406,1,1,22,5940,2024,300~500석 미만
예스24 스테이지(구. DCF대명문화공장),2관,301,1,0,23,2643,2024,300~500석 미만
예스24 스테이지(구. DCF대명문화공장),3관(구. 수현재씨어터),255,1,0,22,3335,2024,1~300석 미만
계명아트센터,계명아트센터,1954,2,1,9,12325,2024,"1,000~5,000석 미만"
올림픽공원,KSPO DOME(체조경기장),15000,3,2,9,89160,2024,"10,000석 이상"
올림픽공원,SK핸드볼경기장(펜싱경기장),5003,3,2,8,22919,2024,"5,000~10,000석 미만"
올림픽공원,올림픽홀,2452,3,3,8,19601,2024,"1,000~5,000석 미만"
올림픽공원,뮤즈라이브,237,1,0,38,4247,2024,1~300석 미만
올림픽공원,우리금융아트홀(역도경기장),1184,1,0,17,14202,2024,"1,000~5,000석 미만"
올림픽공원,K-아트홀,500,0,0,0,0,2024,"500~1,000석 미만"
올림픽공원,야외(88잔디마당),10000,0,0,0,0,2024,"10,000석 이상"
올림픽공원,야외(수변무대),1000,0,0,0,0,2024,"1,000~5,000석 미만"
올림픽공원,벨로드롬(경륜경기장),6000,0,0,0,0,2024,"5,000~10,000석 미만"
올림픽공원,평화광장,0,0,0,0,0,2024,좌석 미상
올림픽공원,일대,0,0,0,0,0,2024,좌석 미상
올림픽공원,한성백제박물관,0,0,0,0,0,2024,좌석 미상
경희대학교 평화의전당,경희대학교 평화의전당,4500,3,3,6,12125,2024,"1,000~5,000석 미만"
천마아트센터,그랜드홀,1889,3,3,3,5191,2024,"1,000~5,000석 미만"
천마아트센터,챔버홀,510,0,0,0,0,2024,"500~1,000석 미만"
벡스코 (BEXCO),오디토리움,4002,3,2,7,3988,2024,"1,000~5,000석 미만"
벡스코 (BEXCO),제1전시장,18000,4,4,7,43230,2024,"10,000석 이상"
벡스코 (BEXCO),제2전시장,6000,0,0,0,0,2024,"5,000~10,000석 미만"
벡스코 (BEXCO),제1전시장 1홀,6000,0,0,0,0,2024,"5,000~10,000석 미만"
소향씨어터,신한카드홀,1134,4,4,14,9819,2024,"1,000~5,000석 미만"
경북대학교,글로벌플라자 대강당(공연장),1837,2,2,3,4989,2024,"1,000~5,000석 미만"
경북대학교,특설무대(대운동장),0,0,0,0,0,2024,좌석 미상
엑스코(exco),오디토리움,1304,2,2,7,1719,2024,"1,000~5,000석 미만"
엑스코(exco),전시2홀,4000,0,0,0,0,2024,"1,000~5,000석 미만"
엑스코(exco),컨벤션홀 (5층),3500,1,1,2,3600,2024,"1,000~5,000석 미만"
엑스코(exco),전시1홀,1500,0,0,0,0,2024,"1,000~5,000석 미만"
엑스코(exco),제2전시장(동관),12000,2,2,2,9759,2024,"10,000석 이상"
엑스코(exco),제1전시장(서관),9000,0,0,0,0,2024,"5,000~10,000석 미만"
엑스코(exco),회의실,410,0,0,0,0,2024,300~500석 미만
엑스코(exco),전시4홀,4000,1,1,2,4927,2024,"1,000~5,000석 미만"
엑스코(exco),전시5홀,4000,0,0,0,0,2024,"1,000~5,000석 미만"
엑스코(exco),전시6홀,4000,0,0,0,0,2024,"1,000~5,000석 미만"
엑스코(exco),전시3홀,5000,0,0,0,0,2024,"5,000~10,000석 미만"
광림아트센터,장천홀,613,4,4,4,408,2024,"500~1,000석 미만"
광림아트센터,BBCH홀,1006,1,0,22,14618,2024,"1,000~5,000석 미만"
천안예술의전당,대공연장,1642,4,4,4,3169,2024,"1,000~5,000석 미만"
천안예술의전당,소공연장,443,4,3,8,1779,2024,300~500석 미만
천안예술의전당,미술관,0,0,0,0,0,2024,좌석 미상
천안예술의전당,야외공연장,0,0,0,0,0,2024,좌석 미상
성신여자대학교 운정그린캠퍼스,대강당,800,6,6,11,5973,2024,"500~1,000석 미만"
대전시립연정국악원,큰마당,750,4,3,16,6894,2024,"500~1,000석 미만"
대전시립연정국악원,작은마당,338,5,5,5,44,2024,300~500석 미만
플러스씨어터(구. 컬처스페이스 엔유 구. 쁘티첼 씨어터),플러스씨어터(구. 컬처스페이스 엔유 구. 쁘티첼 씨어터),314,1,0,22,6544,2024,300~500석 미만
롯데콘서트홀,롯데콘서트홀,2036,18,18,20,13384,2024,"1,000~5,000석 미만"
링크아트센터드림,드림 1관,352,1,1,16,3495,2024,300~500석 미만
링크아트센터드림,드림 2관,211,1,0,14,68,2024,1~300석 미만
링크아트센터드림,드림 3관,211,1,0,21,4376,2024,1~300석 미만
링크아트센터드림,드림 4관,205,1,1,14,2395,2024,1~300석 미만
대구보건대 인당아트홀,대구보건대 인당아트홀,1139,5,5,20,7216,2023,"1,000~5,000석 미만"
KBS스포츠월드(아레나),KBS아레나,2222,3,3,6,7928,2024,"1,000~5,000석 미만"
현대백화점 문화홀 [킨텍스],문화홀 (9층),540,3,3,31,5995,2023,"500~1,000석 미만"
강릉아트센터 (구. 강릉문화예술관),사임당홀 (대공연장),972,6,5,7,4016,2024,"500~1,000석 미만"
강릉아트센터 (구. 강릉문화예술관),소공연장,385,1,1,3,288,2024,300~500석 미만
강릉아트센터 (구. 강릉문화예술관),야외공연장,150,0,0,0,0,2024,1~300석 미만
강릉아트센터 (구. 강릉문화예술관),북카페,100,0,0,0,0,2024,1~300석 미만
강릉아트센터 (구. 강릉문화예술관),제3전시실,0,0,0,0,0,2024,좌석 미상
강릉아트센터 (구. 강릉문화예술관),제1전시실,0,0,0,0,0,2024,좌석 미상
연세대학교 대강당,연세대학교 대강당,1641,4,4,6,5987,2024,"1,000~5,000석 미만"
연세대학교 백주년기념관,콘서트홀,829,1,0,21,14632,2024,"500~1,000석 미만"
